idx,name_roi,stiffness (N/micron),mean VM stress (N/cm2),DA,Radius a,Radius b,Radius c,m00,m01,m02,m10,m11,m12,m20,m21,m22,D1,D2,D3,Tb.Th Mean (µm),Tb.Th Std Dev (µm),Tb.Th Max (µm),Tb.Sp Mean (µm),Tb.Sp Std Dev (µm),Tb.Sp Max (µm),Euler char. (χ),Corr. Euler (χ + Δχ),Connectivity,Conn.D (µm⁻³),BV (micron³),TV (micron³),BV/TV,name_bone
268,Segmentation-grayscale-3_754-68364-L23_2,8.467658943,6.90710312,0.353283667,20.67906325,22.41888408,25.71425502,0.987334032,0.093016664,-0.128527854,0.115267857,-0.977208924,0.178258354,-0.109017569,-0.190815669,-0.975553458,0.001512349,0.001989629,0.002338505,456.7674848,242.7809465,1483.265259,1259.730633,782.7718295,4543.436523,-3705,-4001.375,4002.375,1.10E-09,6.89E+11,3.65E+12,0.189071444,Segmentation-grayscale_754-68364-L23_2
603,Segmentation-grayscale-4_754-68364-L23_2,8.444438575,6.754135443,0.377660127,19.09178259,21.18795882,24.20096406,0.986556345,0.094593736,-0.133261406,0.115557861,-0.980399625,0.159571162,-0.115555,-0.172825345,-0.978150521,0.001707398,0.002227521,0.002743513,434.3370985,221.7017545,1353.381714,1145.559011,563.1203443,3596.843994,-4229,-4519.25,4520.25,1.24E-09,7.26E+11,3.65E+12,0.199042593,Segmentation-grayscale_754-68364-L23_2
661,Segmentation-grayscale-5_754-68364-L23_2,10.28472411,6.151352287,0.384222956,18.6258732,20.57040104,23.7358558,0.98629222,0.101860974,-0.129815246,0.119650284,-0.983241332,0.137551056,-0.113628631,-0.151197967,-0.981950971,0.001774967,0.002363276,0.002882483,422.6432959,212.5760567,1493.872925,1131.096202,565.5793973,3590.986084,-4444,-4744.875,4745.875,1.30E-09,7.37E+11,3.65E+12,0.202081185,Segmentation-grayscale_754-68364-L23_2
312,Segmentation-grayscale-6_754-68364-L23_2,8.032032855,7.098654406,0.345647645,21.5057243,23.04373642,26.58570852,0.972309875,0.189224875,-0.137140267,0.207969263,-0.968288065,0.138444964,-0.106594053,-0.163132366,-0.980829006,0.001414828,0.00188319,0.00216218,461.7290278,238.1276041,1368.849487,1421.485,1103.270164,5344.050781,-3501,-3769.75,3770.75,1.03E-09,6.78E+11,3.65E+12,0.185942778,Segmentation-grayscale_754-68364-L23_2
46,Segmentation-grayscale-7_754-68364-L23_2,12.62265767,5.50363282,0.412930403,18.37250172,20.14417316,23.97858226,0.984768336,0.111677342,-0.133264756,0.126743194,-0.985761873,0.110497472,-0.119027252,-0.125704813,-0.984901423,0.001739214,0.002464343,0.002962534,393.2337996,175.1900267,1605.937988,1120.799537,548.7251484,3561.551025,-4666,-4998.625,4999.625,1.37E-09,7.10E+11,3.65E+12,0.194792778,Segmentation-grayscale_754-68364-L23_2
584,Segmentation-grayscale-8_754-68364-L23_2,13.60458529,5.368305366,0.409974034,18.3270058,19.84311141,23.85920425,0.985618044,0.09410203,-0.14036338,0.10960741,-0.988181802,0.107158486,-0.128620707,-0.121002204,-0.984284095,0.001756662,0.002539689,0.002977261,405.6680633,189.8060827,1395.505493,1092.32648,503.0488619,3533.361084,-4745,-5097.5,5098.5,1.40E-09,7.25E+11,3.65E+12,0.198762889,Segmentation-grayscale_754-68364-L23_2
86,Segmentation-grayscale-1_755-68364-L45,19.37424669,4.33574326,0.373608193,15.51384223,16.1968741,19.60181726,-0.402375219,0.907413359,-0.121223671,0.860030852,0.420059408,0.289649836,-0.313753274,-0.012291819,0.949424981,0.002602599,0.003811866,0.004154907,376.203372,92.35349083,1095.463989,963.322139,340.5807386,2181.297607,-7492,-7726.375,7727.375,2.12E-09,9.40E+11,3.65E+12,0.257917148,Segmentation-grayscale_755-68364-L45
417,Segmentation-grayscale-10_755-68364-L45,15.09684035,4.914938707,0.381159113,15.33211619,16.5258255,19.49003423,0.191871602,-0.974810619,0.113708163,0.884500434,0.221962387,0.410355555,0.425257888,-0.021839342,-0.904808694,0.002632539,0.003661623,0.004253983,425.760169,200.6551851,1410.511475,1058.248056,561.9198894,4395.049316,-7907,-8117.875,8118.875,2.23E-09,1.01E+12,3.65E+12,0.275722852,Segmentation-grayscale_755-68364-L45
357,Segmentation-grayscale-2_755-68364-L45,15.67177847,5.03154662,0.414769861,16.81412131,17.41190053,21.97914704,0.973784165,-0.089115548,0.209291233,0.073923866,0.994103208,0.0793352,-0.215127086,-0.061783745,0.974629728,0.002070038,0.003298433,0.003537135,369.5348226,85.53766451,801.3285522,991.802147,307.2549152,2067.324707,-5952,-6338.125,6339.125,1.74E-09,8.15E+11,3.65E+12,0.223514074,Segmentation-grayscale_755-68364-L45
546,Segmentation-grayscale-3_755-68364-L45,14.11840216,5.047154904,0.357672766,16.43512717,17.12788407,20.50665858,0.967867747,0.078599204,0.238860187,0.086473774,-0.995996575,-0.022651906,0.236123506,0.042579191,-0.970789731,0.002377991,0.00340873,0.003702149,373.3278005,98.98802596,945.9215698,952.0357752,293.9687192,1894.623169,-6465,-6786.875,6787.875,1.86E-09,8.40E+11,3.65E+12,0.230518074,Segmentation-grayscale_755-68364-L45
297,Segmentation-grayscale-4_755-68364-L45,16.11502299,4.899159204,0.397068515,16.55189618,17.12733289,21.31639563,0.972552206,-0.088647362,0.215136823,0.074980818,0.994661882,0.070891595,-0.22027275,-0.052814642,0.974007458,0.002200759,0.003408949,0.003650098,367.2454812,87.35299854,870.5865479,969.5298868,302.4663664,2087.593018,-6282,-6637.375,6638.375,1.82E-09,8.22E+11,3.65E+12,0.225640556,Segmentation-grayscale_755-68364-L45
15,Segmentation-grayscale-5_755-68364-L45,15.32066583,4.936507708,0.37314499,15.6480942,16.4920845,19.76413907,0.221855079,0.972621416,0.069194694,0.8980864,-0.231460066,0.373988043,-0.379764588,0.020828333,0.924848657,0.002560025,0.003676621,0.004083919,395.3369852,139.5044476,1333.7948,994.9350442,395.8679266,2558.826904,-7363,-7574.875,7575.875,2.08E-09,9.56E+11,3.65E+12,0.26214937,Segmentation-grayscale_755-68364-L45
483,Segmentation-grayscale-6_755-68364-L45,15.874433,4.751196132,0.36814845,16.46757815,16.89531757,20.71677768,0.236316387,0.968611195,0.07711626,0.919713521,-0.248579104,0.303867519,-0.313498971,0.000884007,0.949588128,0.002329998,0.003503219,0.003687572,373.7319535,92.84389776,882.5951538,1001.194062,368.0342193,2517.351807,-6674,-6988.875,6989.875,1.92E-09,8.68E+11,3.65E+12,0.238228778,Segmentation-grayscale_755-68364-L45
97,Segmentation-grayscale-7_755-68364-L45,17.78290121,4.529336109,0.355933695,16.53137094,16.68527283,20.59887875,0.963683624,-0.039392961,0.264125097,0.032338691,0.998995952,0.031004783,-0.265081273,-0.021337342,0.963989957,0.002356746,0.003591976,0.003659167,369.5492532,87.49484877,923.3964233,967.4659094,316.9586153,2166.771484,-6632,-6982.75,6983.75,1.92E-09,8.53E+11,3.65E+12,0.234078444,Segmentation-grayscale_755-68364-L45
88,Segmentation-grayscale-8_755-68364-L45,14.01421997,5.337392165,0.417787583,16.96565309,17.3492315,22.23462712,0.962653054,-0.167776479,0.212485647,0.147904972,0.983271571,0.106306802,-0.226766877,-0.070908884,0.971364357,0.002022741,0.003322305,0.003474232,374.2874164,107.2533996,1391.728882,1005.305126,313.9665652,2137.423584,-5943,-6272.125,6273.125,1.72E-09,8.18E+11,3.65E+12,0.224341667,Segmentation-grayscale_755-68364-L45
532,Segmentation-grayscale-9_755-68364-L45,10.83377025,6.116207885,0.434969322,17.70852312,17.99745914,23.55842915,0.815757146,-0.53228176,0.226310421,0.505551373,0.846262393,0.168100481,-0.280994818,-0.022717624,0.959440369,0.001801803,0.003087291,0.003188859,407.5523445,195.4743968,1682.758667,1089.733456,478.7720374,4842.875488,-5577,-5863.375,5864.375,1.61E-09,7.97E+11,3.65E+12,0.218632407,Segmentation-grayscale_755-68364-L45
91,Segmentation-grayscale-1_755-68364-L45_2,12.14924366,5.668267585,0.480074369,17.94520784,18.92446399,24.8873055,0.934104141,0.182870546,0.306606942,-0.223379434,0.969337938,0.102399169,-0.278479949,-0.164141173,0.946312102,0.001614523,0.002792241,0.003105296,383.8656352,135.8052856,1349.487061,1041.406675,332.7706679,2787.237305,-4788,-5167.875,5168.875,1.42E-09,7.30E+11,3.65E+12,0.200228593,Segmentation-grayscale_755-68364-L45_2
662,Segmentation-grayscale-10_755-68364-L45_2,11.62538895,5.843919776,0.476105213,18.02179597,19.11295611,24.89866318,0.927248717,0.203217173,0.314503733,0.243048006,-0.965577854,-0.092666469,0.284846422,0.162364369,-0.944722355,0.00161305,0.002737438,0.003078959,389.474052,149.4127609,1301.843018,1050.345725,379.472049,3747.344238,-4843,-5190.25,5191.25,1.42E-09,7.23E+11,3.65E+12,0.198422556,Segmentation-grayscale_755-68364-L45_2
167,Segmentation-grayscale-2_755-68364-L45_2,13.80281216,5.383247852,0.506933445,18.28448658,19.28692718,26.0393415,0.911964419,0.248479831,0.326463892,0.289071732,-0.95382956,-0.081527322,0.291133015,0.168721499,-0.941687115,0.001474823,0.002688276,0.002991124,391.1302384,136.073162,1698.325684,1065.776736,318.9459858,2381.990723,-4368,-4735.625,4736.625,1.30E-09,7.34E+11,3.65E+12,0.20133463,Segmentation-grayscale_755-68364-L45_2
480,Segmentation-grayscale-3_755-68364-L45_2,12.58416696,5.76442217,0.518794551,18.44933411,19.55782452,26.59594508,0.863423935,0.367103124,0.346026594,0.404323824,-0.913763893,-0.039468896,0.301697453,0.173985185,-0.937394155,0.001413739,0.002614321,0.002937911,388.4909743,139.159624,1235.462769,1075.650178,372.2211288,3996.119629,-4313,-4660.875,4661.875,1.28E-09,7.07E+11,3.65E+12,0.193823481,Segmentation-grayscale_755-68364-L45_2
431,Segmentation-grayscale-4_755-68364-L45_2,14.38115358,5.381308787,0.501251248,18.08112631,19.02530246,25.60262936,0.927177581,0.205195109,0.313427346,-0.24477248,0.965187487,0.092192991,-0.283598602,-0.162197663,0.945126315,0.001525566,0.00276272,0.003058786,385.1659688,128.8484593,1538.994019,1053.292998,323.6166152,2403.986084,-4621,-4989,4990,1.37E-09,7.31E+11,3.65E+12,0.200674222,Segmentation-grayscale_755-68364-L45_2
385,Segmentation-grayscale-5_755-68364-L45_2,12.54415385,5.715452346,0.513434861,18.98469525,19.93516884,27.21655392,0.900512441,0.286934905,0.326719611,0.322771708,-0.944567837,-0.060083495,0.291368784,0.159561781,-0.943209558,0.00135,0.002516287,0.002774551,412.1512024,183.1930099,1935.845581,1102.143827,336.9911081,2961.203613,-3953,-4285.375,4286.375,1.18E-09,7.24E+11,3.65E+12,0.198503407,Segmentation-grayscale_755-68364-L45_2
475,Segmentation-grayscale-6_755-68364-L45_2,13.26615829,5.591032754,0.498285165,18.13771838,19.19957922,25.60673357,0.916956853,0.235934042,0.321753412,0.276371467,-0.957220659,-0.085717109,0.287765429,0.167522353,-0.94293548,0.001525077,0.002712793,0.003039728,383.665744,135.8046265,1305.879761,1051.13871,339.3197197,3405.935791,-4633,-4994.375,4995.375,1.37E-09,7.13E+11,3.65E+12,0.195701815,Segmentation-grayscale_755-68364-L45_2
324,Segmentation-grayscale-7_755-68364-L45_2,12.40213139,5.818506005,0.529117524,18.50341185,19.68176066,26.96469741,0.877183795,0.331370409,0.347479844,0.371466046,-0.926885267,-0.053820808,0.304239325,0.176287704,-0.936141591,0.001375336,0.0025815,0.002920763,387.3651392,133.810465,1231.19519,1079.05516,344.0634019,3310.327881,-4239,-4589.625,4590.625,1.26E-09,7.04E+11,3.65E+12,0.193222185,Segmentation-grayscale_755-68364-L45_2
367,Segmentation-grayscale-8_755-68364-L45_2,13.1820052,5.596906881,0.494293952,19.18974264,19.98164582,26.98485425,0.906858247,0.268196914,0.32508235,-0.305679381,0.949609817,0.069291504,-0.290117623,-0.162208544,0.943143761,0.001373282,0.002504595,0.002715574,433.952748,212.6162741,1673.348999,1107.843779,341.2126545,2350.852051,-3902,-4232.375,4233.375,1.16E-09,7.44E+11,3.65E+12,0.203981148,Segmentation-grayscale_755-68364-L45_2
668,Segmentation-grayscale-9_755-68364-L45_2,13.4254138,5.494091733,0.491355445,18.150121,19.1223124,25.44909394,0.928745646,0.186937547,0.320134159,-0.228819493,0.968493634,0.098294052,-0.291673046,-0.164543108,0.9422592,0.001544029,0.00273476,0.003035575,381.8090411,127.8497494,1395.505493,1049.674776,319.5103009,2517.351807,-4618,-5004.625,5005.625,1.37E-09,7.20E+11,3.65E+12,0.197493222,Segmentation-grayscale_755-68364-L45_2
412,Segmentation-grayscale-1_756-67942-L45,13.96580708,4.782115516,0.414694773,16.56863175,16.90006367,21.65685776,0.539874029,0.839912309,0.055527894,0.723004233,-0.428925106,-0.54156083,0.431046299,-0.332521529,0.838825679,0.002132108,0.003501252,0.003642728,374.5671781,108.3930893,1151.677856,955.5490723,297.6556244,2599.640137,-5307,-5666.75,5667.75,1.55E-09,8.50E+11,3.65E+12,0.23331663,Segmentation-grayscale_756-67942-L45
628,Segmentation-grayscale-2_756-67942-L45,12.97959071,5.092290957,0.455514677,16.7840183,17.00810198,22.74588587,0.237457834,0.936365707,0.258520868,0.876342767,-0.09167817,-0.472883145,0.41909084,-0.3388427,0.842347014,0.001932833,0.003456912,0.003549835,386.0999454,129.9740308,1566.115112,991.8831271,306.4299926,2095.143555,-5011,-5338.625,5339.625,1.46E-09,8.60E+11,3.65E+12,0.235821519,Segmentation-grayscale_756-67942-L45
196,Segmentation-grayscale-3_756-67942-L45,11.87552584,5.464089018,0.483494568,17.81596738,18.39254432,24.78973945,-0.417558656,0.76921834,0.483681626,0.825333594,0.543738785,-0.152225463,0.380091077,-0.335635635,0.861904573,0.001627257,0.002956081,0.003150512,386.6361644,131.2749855,1436.394409,1070.812698,384.7400943,4256.337891,-4114,-4420.5,4421.5,1.21E-09,7.91E+11,3.65E+12,0.21712463,Segmentation-grayscale_756-67942-L45
617,Segmentation-grayscale-4_756-67942-L45,20.4571134,4.130437908,0.411702581,16.93859892,17.27062702,22.08406482,0.981700485,0.172275503,-0.081149914,0.131100476,-0.920480039,-0.368142857,-0.138118872,0.350767229,-0.926221101,0.002050416,0.003352616,0.003485339,377.5574312,103.716491,1071.171265,978.8229086,313.8310954,2483.673584,-5428,-5764.25,5765.25,1.58E-09,8.23E+11,3.65E+12,0.225815852,Segmentation-grayscale_756-67942-L45
418,Segmentation-grayscale-5_756-67942-L45,4.573623675,8.135165663,0.353803059,19.08337741,19.56836332,23.73956683,-0.588182508,-0.807330065,-0.047534228,0.703185812,-0.481505981,-0.523145969,0.399463454,-0.341130703,0.850916443,0.001774412,0.002611506,0.00274593,390.8120599,177.2868409,1622.242065,1104.024903,417.8665791,3084.820557,-3746,-4044.875,4045.875,1.11E-09,7.40E+11,3.65E+12,0.202970815,Segmentation-grayscale_756-67942-L45
80,Segmentation-grayscale-6_756-67942-L45,9.977589422,5.965868573,0.512277142,18.07967151,18.73304926,25.8883267,0.512752431,-0.68677997,-0.515187556,-0.766617604,-0.63640293,0.085374237,0.386500185,-0.351176002,0.852814764,0.00149208,0.002849594,0.003059278,393.8539793,181.6254725,2117.63208,1089.827689,337.773468,3247.727539,-3870,-4169,4170,1.14E-09,7.69E+11,3.65E+12,0.210875185,Segmentation-grayscale_756-67942-L45
486,Segmentation-grayscale-7_756-67942-L45,9.641648487,6.033790638,0.480369975,17.79087717,18.08370206,24.68028911,-0.163731191,0.883654587,0.438573447,0.895027748,0.320024559,-0.310659963,0.414870375,-0.341670678,0.843293377,0.001641722,0.003057914,0.003159405,392.1532374,227.6136048,2294.197266,1045.301209,312.6356952,2015.762329,-4348,-4673,4674,1.28E-09,7.73E+11,3.65E+12,0.212051667,Segmentation-grayscale_756-67942-L45
206,Segmentation-grayscale-8_756-67942-L45,14.10495306,4.847542997,0.446390535,16.55176455,16.84830231,22.24551919,0.537951306,0.839985598,0.070940732,0.725151772,-0.418207941,-0.547043897,0.429841017,-0.345725776,0.834092553,0.002020761,0.003522798,0.003650156,394.2794404,152.0178658,1765.190308,977.799182,306.4161674,1976.20813,-5165,-5481.25,5482.25,1.50E-09,8.82E+11,3.65E+12,0.241883556,Segmentation-grayscale_756-67942-L45
193,Segmentation-grayscale-9_756-67942-L45,11.81564662,5.467415902,0.473091758,17.6625282,18.2819211,24.33242381,-0.384177735,0.786485769,0.483577918,0.841237847,0.514011723,-0.167662856,0.380429169,-0.34239171,0.859093455,0.001688998,0.002991964,0.003205489,390.0470511,133.8871833,1682.758667,1073.64369,441.80136,4738.502441,-4272,-4555.25,4556.25,1.25E-09,8.03E+11,3.65E+12,0.220328667,Segmentation-grayscale_756-67942-L45
